#gene_id	taxID	e_value	fasta_id
LOC121390838			
LOC121368865	6448	3.14E-48	XP_041349554.1|LOC121368865|187
LOC121368866	6452	7.26E-78	XP_041349555.1|LOC121368866|261
LOC121368869	6448	2.35E-78	XP_041349559.1|LOC121368869|446
LOC121368870	6452	5.17E-76	XP_041349560.1|LOC121368870|293
LOC121366582	33317	4.59E-28	XP_041346900.1|LOC121366582|140
LOC121366167	6448	9.92E-89	XP_041346658.1|LOC121366167|301
LOC121369148	6448	3.02E-82	XP_041349956.1|LOC121369148|300
LOC121368871	6452	9.05E-90	XP_041349561.1|LOC121368871|302
LOC121369149	6448	2.2E-99	XP_041349959.1|LOC121369149|355
LOC121368875	6448	5.61E-139	XP_041349566.1|LOC121368875|350
LOC121369150	6448	9.92E-158	XP_041349963.1|LOC121369150|407
LOC121369151	6447	1.19E-13	XP_041349965.1|LOC121369151|123
LOC121368876	6454	2.23E-36	XP_041349567.1|LOC121368876|195
LOC121368877	6452	5.15E-146	XP_041349569.1|LOC121368877|358
LOC121366179	6448	3.02E-57	XP_041346664.1|LOC121366179|204
LOC121368878	6448	1.16E-24	XP_041349570.1|LOC121368878|109
LOC121369152	6448	7.59E-42	XP_041349966.1|LOC121369152|326
LOC121369153	104711	4.21E-94	XP_041349969.1|LOC121369153|183
LOC121368879	6452	7.63E-79	XP_041349571.1|LOC121368879|288
LOC121368880	6452	4.81E-247	XP_041349572.1|LOC121368880|652
LOC121369154	6448	0	XP_041349973.1|LOC121369154|690
LOC121369155	6448	0	XP_041349975.1|LOC121369155|684
LOC121366201	6452	7.92E-192	XP_041346674.1|LOC121366201|547
LOC121369156	6454	0	XP_041349977.1|LOC121369156|1455
LOC121366211	6448	1.45E-105	XP_041346679.1|LOC121366211|272
LOC121369157	6448	1.66E-307	XP_041349980.1|LOC121369157|842
LOC121369158	6448	8.64E-157	XP_041349986.1|LOC121369158|335
LOC121369160	6452	0	XP_041349987.1|LOC121369160|1091
LOC121369161	6448	1.52E-252	XP_041349990.1|LOC121369161|469
LOC121369162	6448	2.35E-231	XP_041349992.1|LOC121369162|767
LOC121366229	6448	6.53E-40	XP_041346687.1|LOC121366229|104
LOC121366239	6448	1.22E-129	XP_041346696.1|LOC121366239|627
LOC121366250	6452	5.39E-103	XP_041346700.1|LOC121366250|509
LOC121369163	6452	2.51E-262	XP_041349993.1|LOC121369163|1187
LOC121369164	6452	0	XP_041349996.1|LOC121369164|1597
LOC121369165	6452	0	XP_041349998.1|LOC121369165|1921
LOC121366269	6452	6.33E-55	XP_041346712.1|LOC121366269|402
LOC121369167	6452	6.92E-176	XP_041350003.1|LOC121369167|837
LOC121369168	6448	1.04E-221	XP_041350005.1|LOC121369168|496
LOC121369169	6448	8.75E-72	XP_041350007.1|LOC121369169|172
LOC121369170			
LOC121369171	6452	1.48E-62	XP_041350008.1|LOC121369171|158
LOC121369172	6452	5E-170	XP_041350009.1|LOC121369172|735
LOC121369173	6452	0	XP_041350016.1|LOC121369173|1395
LOC121366294	36100	4.26E-17	XP_041346727.1|LOC121366294|273
LOC121369174	36100	1.7E-38	XP_041350017.1|LOC121369174|330
LOC121369175	6448	1.42E-172	XP_041350023.1|LOC121369175|387
LOC121368882	6448	2.38E-131	XP_041349574.1|LOC121368882|1283
LOC121369176	6448	4.7E-131	XP_041350024.1|LOC121369176|348
LOC121366306	6448	4.56E-46	XP_041346736.1|LOC121366306|105
LOC121369177	6448	1.71E-17	XP_041350025.1|LOC121369177|124
LOC121369181	6448	5.44E-180	XP_041350032.1|LOC121369181|472
LOC121369179	6448	1.27E-193	XP_041350028.1|LOC121369179|511
LOC121369184			
LOC121369178	6454	2.64E-205	XP_041350026.1|LOC121369178|627
LOC121369183	6448	3.63E-67	XP_041350035.1|LOC121369183|197
LOC121369182	104711	1.31E-167	XP_041350033.1|LOC121369182|372
LOC121369185	6448	1.16E-57	XP_041350036.1|LOC121369185|659
LOC121369186	6454	4.89E-208	XP_041350037.1|LOC121369186|434
LOC121369188			
LOC121369187	6448	2.86E-131	XP_041350038.1|LOC121369187|373
LOC121368884	6448	4.69E-141	XP_041349575.1|LOC121368884|350
LOC121369189			XP_041350040.1|LOC121369189|158
LOC121366317			XP_041346745.1|LOC121366317|157
LOC121369190	6452	4.18E-141	XP_041350042.1|LOC121369190|676
LOC121368885	6448	1.5E-116	XP_041349576.1|LOC121368885|272
LOC121366328			XP_041346753.1|LOC121366328|189
LOC121368886	6448	1.7E-142	XP_041349577.1|LOC121368886|949
LOC121369191	6448	3.59E-220	XP_041350043.1|LOC121369191|509
LOC121369192	6454	2.86E-148	XP_041350044.1|LOC121369192|4410
LOC121368887	6448	4.75E-80	XP_041349579.1|LOC121368887|460
LOC121369193	6448	4.32E-259	XP_041350045.1|LOC121369193|733
LOC121368888	6448	3.68E-16	XP_041349580.1|LOC121368888|358
LOC121368889			XP_041349581.1|LOC121368889|233
LOC121368890	6448	1.12E-61	XP_041349582.1|LOC121368890|317
LOC121369194	6448	6.11E-205	XP_041350046.1|LOC121369194|354
LOC121368891	6448	5.74E-61	XP_041349583.1|LOC121368891|164
LOC121366754	6448	1.55E-09	XP_041347013.1|LOC121366754|158
LOC121368894	6448	3.86E-61	XP_041349585.1|LOC121368894|145
LOC121369406			XP_041350426.1|LOC121369406|668
LOC121369196	6448	3.79E-77	XP_041350048.1|LOC121369196|180
LOC121369197	6448	4.25E-34	XP_041350049.1|LOC121369197|216
LOC121369198	6448	1E-212	XP_041350050.1|LOC121369198|963
LOC121368895	6448	0	XP_041349586.1|LOC121368895|3594
LOC121366349	6448	3.62E-216	XP_041346768.1|LOC121366349|452
LOC121369199	6448	5.07E-144	XP_041350054.1|LOC121369199|268
LOC121369200	6452	2.26E-133	XP_041350055.1|LOC121369200|265
LOC121369201	6452	3.58E-132	XP_041350057.1|LOC121369201|340
LOC121369202	6454	2.57E-180	XP_041350059.1|LOC121369202|449
LOC121369204	6448	6E-195	XP_041350060.1|LOC121369204|372
LOC121369205	6448	3.72E-157	XP_041350064.1|LOC121369205|365
LOC121369207			XP_041350066.1|LOC121369207|193
LOC121368896	6545	3.01E-57	XP_041349588.1|LOC121368896|186
LOC121369208			XP_041350068.1|LOC121369208|171
LOC121369209	6452	6.2E-175	XP_041350069.1|LOC121369209|1201
LOC121369210	6452	1.14E-102	XP_041350073.1|LOC121369210|309
LOC121366358	6448	1.22E-09	XP_041346774.1|LOC121366358|354
LOC121369211	6452	5.94E-251	XP_041350074.1|LOC121369211|578
LOC121368897	6448	5.55E-164	XP_041349589.1|LOC121368897|635
LOC121369212	6448	1.17E-15	XP_041350077.1|LOC121369212|183
LOC121366369	6448	1.87E-209	XP_041346781.1|LOC121366369|589
LOC121369213	6448	2.14E-44	XP_041350079.1|LOC121369213|638
LOC121366381	6448	5.34E-50	XP_041346787.1|LOC121366381|568
LOC121369214	6452	3.4E-169	XP_041350080.1|LOC121369214|918
LOC121366398	6448	1.1E-05	XP_041346800.1|LOC121366398|204
LOC121366415	6448	3.37E-06	XP_041346809.1|LOC121366415|204
LOC121369216	6448	0.000298	XP_041350082.1|LOC121369216|194
LOC121367310	6596	3.22E-08	XP_041347354.1|LOC121367310|149
LOC121366432	6500	4.8E-08	XP_041346822.1|LOC121366432|160
LOC121369217	6448	7.47E-160	XP_041350083.1|LOC121369217|454
LOC121366442	109280	3.96E-64	XP_041346836.1|LOC121366442|529
LOC121369218	6452	1.46e-315	XP_041350085.1|LOC121369218|738
LOC121369219	6448	7.43E-261	XP_041350093.1|LOC121369219|527
LOC121369220	6448	7.49E-194	XP_041350096.1|LOC121369220|445
LOC121367450			
LOC121368899	6448	4.74E-210	XP_041349590.1|LOC121368899|524
LOC121369221	6452	0	XP_041350098.1|LOC121369221|1590
LOC121369223	6448	0	XP_041350101.1|LOC121369223|827
LOC121369222	6454	4.97E-07	XP_041350100.1|LOC121369222|1416
LOC121369224	6454	0	XP_041350102.1|LOC121369224|1584
LOC121369225	6452	1.74E-128	XP_041350105.1|LOC121369225|319
LOC121369226	6448	1.48E-35	XP_041350107.1|LOC121369226|727
LOC121369227	6454	4.58E-200	XP_041350108.1|LOC121369227|1597
LOC121369228	6448	1.26E-100	XP_041350111.1|LOC121369228|390
LOC121366469	6448	1.27E-182	XP_041346848.1|LOC121366469|463
LOC121369229	6448	3.03E-165	XP_041350114.1|LOC121369229|489
LOC121368900	6452	5.15E-32	XP_041349591.1|LOC121368900|654
LOC121368901			XP_041349592.1|LOC121368901|166
LOC121369230	6452	2.75E-23	XP_041350115.1|LOC121369230|280
LOC121368902	6452	3.23E-173	XP_041349593.1|LOC121368902|919
LOC121366482			XP_041346849.1|LOC121366482|296
LOC121368904	6448	4.15E-88	XP_041349594.1|LOC121368904|310
LOC121368907	6448	4.84E-36	XP_041349600.1|LOC121368907|143
LOC121368908	6454	4.97E-16	XP_041349601.1|LOC121368908|210
LOC121369231	6452	0	XP_041350117.1|LOC121369231|3503
LOC121368909	6454	2.84E-35	XP_041349602.1|LOC121368909|198
LOC121369233	6452	1.26E-60	XP_041350120.1|LOC121369233|115
LOC121366494	6452	2.89E-228	XP_041346851.1|LOC121366494|724
LOC121369234	6448	1.08E-213	XP_041350121.1|LOC121369234|422
LOC121369235			XP_041350122.1|LOC121369235|103
LOC121368910	6452	2.9E-19	XP_041349603.1|LOC121368910|156
LOC121368389			
LOC121369236			XP_041350124.1|LOC121369236|233
LOC121369237	6448	2.5E-05	XP_041350125.1|LOC121369237|136
LOC121366516	6454	1.02E-07	XP_041346871.1|LOC121366516|383
LOC121368911	111878	3.24E-63	XP_041349605.1|LOC121368911|161
LOC121369238	6452	8.13E-239	XP_041350126.1|LOC121369238|792
LOC121368912	6452	0	XP_041349606.1|LOC121368912|2095
LOC121368913	6452	3.04E-152	XP_041349607.1|LOC121368913|849
LOC121366536	33213	5.12E-28	XP_041346878.1|LOC121366536|311
LOC121368914	6448	5.37E-20	XP_041349608.1|LOC121368914|182
LOC121368915	6448	2.65E-35	XP_041349609.1|LOC121368915|276
LOC121369239	6452	4.07E-41	XP_041350127.1|LOC121369239|232
LOC121366551	6448	3.19E-53	XP_041346882.1|LOC121366551|172
LOC121369240	6448	9.36E-81	XP_041350128.1|LOC121369240|168
LOC121366563	6454	2.57E-12	XP_041346888.1|LOC121366563|371
LOC121368917	6454	6.56E-59	XP_041349610.1|LOC121368917|733
LOC121369241	6448	1.15E-150	XP_041350129.1|LOC121369241|293
LOC121369242	6448	2.91E-17	XP_041350131.1|LOC121369242|206
LOC121369243	6448	4.63E-126	XP_041350132.1|LOC121369243|773
LOC121369244	6448	5.27E-193	XP_041350133.1|LOC121369244|1264
LOC121369245	6452	7.45E-173	XP_041350135.1|LOC121369245|749
LOC121369246	6448	2.97E-264	XP_041350136.1|LOC121369246|445
LOC121369247	6454	0	XP_041350137.1|LOC121369247|640
LOC121369249	6448	6.38E-288	XP_041350139.1|LOC121369249|537
LOC121368918	6448	2.84E-80	XP_041349611.1|LOC121368918|201
LOC121369250	6448	4.49E-185	XP_041350140.1|LOC121369250|444
LOC121369251	6448	4.19E-159	XP_041350144.1|LOC121369251|582
LOC121369253	6448	1.29E-204	XP_041350146.1|LOC121369253|317
LOC121369252	6452	4.4E-123	XP_041350145.1|LOC121369252|451
LOC121368919	6448	0	XP_041349612.1|LOC121368919|1884
LOC121369254	6452	0	XP_041350147.1|LOC121369254|1507
LOC121368920	6452	1.49E-89	XP_041349614.1|LOC121368920|257
LOC121369256	6448	3.09E-74	XP_041350151.1|LOC121369256|160
LOC121369257	6448	1.12E-190	XP_041350153.1|LOC121369257|406
LOC121369258	6448	2.75E-171	XP_041350155.1|LOC121369258|395
LOC121369260			
LOC121369259	6448	7.19E-258	XP_041350156.1|LOC121369259|386
LOC121369261	6448	0	XP_041350158.1|LOC121369261|546
LOC121369262	6452	5.43E-98	XP_041350159.1|LOC121369262|605
LOC121369133			
LOC121366599			
LOC121366607	36100	2E-07	XP_041346916.1|LOC121366607|184
LOC121369263	6452	4.75E-231	XP_041350160.1|LOC121369263|668
LOC121366618	6448	1.25E-281	XP_041346927.1|LOC121366618|722
LOC121366629	6448	7.32E-196	XP_041346938.1|LOC121366629|410
LOC121366649	6452	2.35E-113	XP_041346954.1|LOC121366649|277
LOC121366666			
LOC121369264			
LOC121369265	6448	0	XP_041350161.1|LOC121369265|1179
LOC121369266	6452	3.73E-46	XP_041350162.1|LOC121369266|161
LOC121369267	6452	3.66E-248	XP_041350163.1|LOC121369267|494
LOC121366678	6448	6.69E-91	XP_041346967.1|LOC121366678|174
LOC121369268	6452	1.19E-118	XP_041350164.1|LOC121369268|827
LOC121369270	6454	5.12E-134	XP_041350167.1|LOC121369270|543
LOC121369269	6448	0	XP_041350165.1|LOC121369269|2034
LOC121366688			
LOC121369272	6452	4.73E-90	XP_041350168.1|LOC121369272|201
LOC121369273	6448	3.37E-97	XP_041350170.1|LOC121369273|189
LOC121369274	6448	3.58E-178	XP_041350172.1|LOC121369274|688
LOC121369275	6448	0	XP_041350174.1|LOC121369275|707
LOC121369276	6452	5.01E-72	XP_041350175.1|LOC121369276|491
LOC121368921	6452	1.42E-168	XP_041349615.1|LOC121368921|760
LOC121368922	6452	0	XP_041349616.1|LOC121368922|1212
LOC121366696	6454	2.13E-25	XP_041346979.1|LOC121366696|351
LOC121369277	6454	1.45E-251	XP_041350176.1|LOC121369277|1322
Trnam-cau-5			
LOC121369278	6452	2.25E-226	XP_041350177.1|LOC121369278|738
LOC121369279	6448	2.34E-240	XP_041350178.1|LOC121369279|630
LOC121369282			
LOC121369281	6448	3.11E-262	XP_041350180.1|LOC121369281|628
LOC121369283	6452	7.41E-27	XP_041350181.1|LOC121369283|208
LOC121368923	6448	7.87E-10	XP_041349617.1|LOC121368923|170
LOC121366720	6454	2.54E-52	XP_041346991.1|LOC121366720|132
LOC121366732	6454	5.24E-51	XP_041346997.1|LOC121366732|156
LOC121369284	6452	0	XP_041350182.1|LOC121369284|1724
LOC121369285	6452	0	XP_041350183.1|LOC121369285|1625
LOC121369286	6448	1.38E-188	XP_041350184.1|LOC121369286|495
LOC121369288	6448	3.98E-174	XP_041350185.1|LOC121369288|492
LOC121369289	6454	2.96E-13	XP_041350186.1|LOC121369289|4026
LOC121369290			
LOC121369292	6448	8.05E-94	XP_041350190.1|LOC121369292|170
LOC121369291	6452	1.2E-60	XP_041350189.1|LOC121369291|206
LOC121369294	6448	0	XP_041350193.1|LOC121369294|888
LOC121369293	6452	1.05E-152	XP_041350192.1|LOC121369293|1052
LOC121369296			
LOC121369295	6448	0	XP_041350196.1|LOC121369295|532
LOC121369297			
LOC121369298	6448	7.24E-218	XP_041350200.1|LOC121369298|458
LOC121369299	6448	1.6E-80	XP_041350201.1|LOC121369299|440
LOC121368924	6448	4.4E-162	XP_041349618.1|LOC121368924|549
LOC121368925	6448	7.84E-78	XP_041349619.1|LOC121368925|289
LOC121368926			XP_041349621.1|LOC121368926|466
LOC121368928	6500	1.59E-55	XP_041349623.1|LOC121368928|148
LOC121369301			
LOC121369300	6448	1.16E-148	XP_041350203.1|LOC121369300|560
LOC121368929			XP_041349625.1|LOC121368929|195
LOC121369303	6452	1.91E-12	XP_041350205.1|LOC121369303|994
LOC121366764	6448	6.71E-104	XP_041347022.1|LOC121366764|259
LOC121369304	6448	1.32E-231	XP_041350207.1|LOC121369304|557
LOC121369305	6454	0	XP_041350208.1|LOC121369305|2682
LOC121366776	6448	2.24E-23	XP_041347025.1|LOC121366776|126
LOC121369306	6448	0	XP_041350212.1|LOC121369306|776
LOC121366786	6448	2.66E-234	XP_041347033.1|LOC121366786|669
LOC121366798	6452	9.11E-152	XP_041347038.1|LOC121366798|389
LOC121369308	6452	1.79E-292	XP_041350214.1|LOC121369308|540
LOC121369309	6452	5.78E-221	XP_041350216.1|LOC121369309|443
LOC121369311	6454	6.75E-46	XP_041350223.1|LOC121369311|894
LOC121369312	6448	3.61E-112	XP_041350224.1|LOC121369312|181
LOC121369313	6452	2.6E-64	XP_041350226.1|LOC121369313|174
LOC121369314	6448	3.48E-156	XP_041350227.1|LOC121369314|474
LOC121369315			
LOC121366810	6452	8.19E-113	XP_041347045.1|LOC121366810|303
LOC121366823	6448	3.65E-121	XP_041347050.1|LOC121366823|291
LOC121369316	6448	0	XP_041350228.1|LOC121369316|1193
LOC121369317			
LOC121369319	6448	5.4E-31	XP_041350232.1|LOC121369319|124
LOC121369318	6452	6.25E-15	XP_041350231.1|LOC121369318|434
LOC121366834	6452	4.72E-217	XP_041347056.1|LOC121366834|705
LOC121369321	6448	4.38E-259	XP_041350237.1|LOC121369321|587
LOC121369323	6448	2.55E-186	XP_041350242.1|LOC121369323|443
LOC121369322	6448	0	XP_041350238.1|LOC121369322|903
LOC121369324	6448	1.78E-205	XP_041350244.1|LOC121369324|327
LOC121369325	69675	1.51E-94	XP_041350246.1|LOC121369325|432
LOC121369327	69675	1.29E-72	XP_041350247.1|LOC121369327|432
LOC121368932			XP_041349630.1|LOC121368932|417
LOC121369328			XP_041350251.1|LOC121369328|315
LOC121369329	6448	2.4E-47	XP_041350252.1|LOC121369329|223
LOC121367313	6452	7.17E-62	XP_041347358.1|LOC121367313|138
LOC121366845	6452	1.45E-147	XP_041347062.1|LOC121366845|378
LOC121369330	6452	1.01E-279	XP_041350253.1|LOC121369330|1602
LOC121366855	6452	7.13E-25	XP_041347067.1|LOC121366855|138
LOC121369331	6448	7.1E-07	XP_041350254.1|LOC121369331|1583
LOC121368934	6447	1.43E-124	XP_041349632.1|LOC121368934|370
LOC121369332	6448	2.38E-94	XP_041350255.1|LOC121369332|199
LOC121369333	6448	8.21E-52	XP_041350256.1|LOC121369333|172
LOC121369334	6448	0	XP_041350259.1|LOC121369334|2199
LOC121369335			
LOC121369336	6448	7.2E-93	XP_041350262.1|LOC121369336|182
LOC121369337	6448	8.74E-130	XP_041350263.1|LOC121369337|449
LOC121369338	6448	0	XP_041350268.1|LOC121369338|569
LOC121369339	6448	0	XP_041350269.1|LOC121369339|532
LOC121369341	6448	1.19E-138	XP_041350271.1|LOC121369341|281
LOC121369340	6452	2.66E-214	XP_041350270.1|LOC121369340|1234
LOC121366868	6448	2.83E-16	XP_041347074.1|LOC121366868|558
LOC121369342	6448	2.76E-285	XP_041350274.1|LOC121369342|888
LOC121369343	6452	2.48E-221	XP_041350276.1|LOC121369343|949
LOC121369344	6448	6.1E-182	XP_041350277.1|LOC121369344|500
LOC121369345	6454	1.01E-179	XP_041350279.1|LOC121369345|485
LOC121368935	117571	2.69E-07	XP_041349633.1|LOC121368935|131
LOC121369346	6448	6.27E-81	XP_041350283.1|LOC121369346|163
LOC121369347	6448	4.89E-142	XP_041350285.1|LOC121369347|263
LOC121369348	6452	2.73E-69	XP_041350286.1|LOC121369348|368
LOC121368936	6448	3.6E-40	XP_041349634.1|LOC121368936|188
LOC121368938			XP_041349635.1|LOC121368938|307
LOC121368939	6448	5.69E-226	XP_041349636.1|LOC121368939|559
LOC121368940	6448	7.58E-182	XP_041349637.1|LOC121368940|632
LOC121369349	6448	2.03E-249	XP_041350288.1|LOC121369349|617
LOC121368941	6448	7.39E-251	XP_041349639.1|LOC121368941|698
LOC121368942			XP_041349640.1|LOC121368942|228
LOC121369350	6454	0	XP_041350289.1|LOC121369350|1648
LOC121369352	6448	0	XP_041350307.1|LOC121369352|1535
LOC121369354	6452	8.3E-291	XP_041350314.1|LOC121369354|1524
LOC121369355	6452	4.06E-174	XP_041350317.1|LOC121369355|478
LOC121369357	6452	2.8E-126	XP_041350321.1|LOC121369357|327
LOC121369356	6452	1.65E-18	XP_041350318.1|LOC121369356|564
LOC121366878	6448	1.27E-103	XP_041347079.1|LOC121366878|510
LOC121369358	6448	2.48E-114	XP_041350323.1|LOC121369358|466
LOC121369359	6448	1.9E-50	XP_041350324.1|LOC121369359|183
LOC121366894	6452	4.71E-156	XP_041347084.1|LOC121366894|456
LOC121369361	6448	0	XP_041350325.1|LOC121369361|703
LOC121369362	6448	0	XP_041350326.1|LOC121369362|663
LOC121369364			XP_041350331.1|LOC121369364|492
LOC121369363	6448	6.12E-299	XP_041350328.1|LOC121369363|563
LOC121368943	6452	2.4E-202	XP_041349641.1|LOC121368943|473
LOC121366908	6448	6.38E-82	XP_041347090.1|LOC121366908|330
LOC121368944	6448	5.04E-91	XP_041349642.1|LOC121368944|366
LOC121366919	6452	3.26E-12	XP_041347096.1|LOC121366919|154
LOC121366933	6448	9.6E-72	XP_041347100.1|LOC121366933|260
LOC121368945	6448	2.95E-108	XP_041349643.1|LOC121368945|380
LOC121369365	6452	4.66E-60	XP_041350340.1|LOC121369365|742
LOC121369366	6452	0	XP_041350345.1|LOC121369366|1888
LOC121368946	6452	6.33E-16	XP_041349644.1|LOC121368946|106
LOC121369368	6448	3.11E-207	XP_041350347.1|LOC121369368|360
LOC121369367	6452	2.95E-226	XP_041350346.1|LOC121369367|616
LOC121369369	6454	0	XP_041350350.1|LOC121369369|1740
LOC121366944	32443	1.07E-11	XP_041347106.1|LOC121366944|134
LOC121369370	6668	4.64E-14	XP_041350360.1|LOC121369370|134
LOC121369371	1206795	2.98E-11	XP_041350362.1|LOC121369371|134
LOC121369372			
LOC121368947	283909	2.9E-12	XP_041349646.1|LOC121368947|134
LOC121366952			XP_041347114.1|LOC121366952|118
LOC121367816			
LOC121369373	6447	1E-12	XP_041350363.1|LOC121369373|135
LOC121366964			XP_041347124.1|LOC121366964|463
LOC121366976			XP_041347132.1|LOC121366976|495
LOC121369374			XP_041350364.1|LOC121369374|399
LOC121369375			XP_041350366.1|LOC121369375|369
LOC121369377			XP_041350370.1|LOC121369377|544
LOC121369376			XP_041350369.1|LOC121369376|631
LOC121369378	6448	2.86E-209	XP_041350371.1|LOC121369378|333
LOC121369379	6448	0	XP_041350372.1|LOC121369379|4002
LOC121369380	6448	0	XP_041350378.1|LOC121369380|1018
LOC121369381	6448	3.84E-236	XP_041350380.1|LOC121369381|442
LOC121366987	6447	1.7E-90	XP_041347138.1|LOC121366987|176
LOC121369382	6448	8.12E-193	XP_041350381.1|LOC121369382|496
LOC121369383	6452	3.06E-10	XP_041350382.1|LOC121369383|121
LOC121368948			XP_041349647.1|LOC121368948|293
LOC121369384	6454	0	XP_041350383.1|LOC121369384|977
LOC121368949	6448	6.41E-76	XP_041349648.1|LOC121368949|311
LOC121368950	6448	5.92E-259	XP_041349649.1|LOC121368950|748
LOC121369385	6448	7.5E-76	XP_041350385.1|LOC121369385|472
LOC121369386	6448	7.26E-103	XP_041350386.1|LOC121369386|404
LOC121369387	6448	4.56E-228	XP_041350389.1|LOC121369387|507
LOC121368951	6454	5.57E-259	XP_041349650.1|LOC121368951|1857
LOC121369388	6448	0	XP_041350390.1|LOC121369388|810
LOC121368952			XP_041349651.1|LOC121368952|242
LOC121369389	6448	2.45E-161	XP_041350391.1|LOC121369389|357
LOC121369390	6452	1.18E-91	XP_041350393.1|LOC121369390|436
LOC121367325	6448	3.01E-21	XP_041347367.1|LOC121367325|99
LOC121367000	6448	1.68E-121	XP_041347144.1|LOC121367000|231
LOC121368953	33317	2.51E-34	XP_041349652.1|LOC121368953|121
LOC121367023	6452	7.72E-89	XP_041347156.1|LOC121367023|436
LOC121369391	6448	4.3E-215	XP_041350398.1|LOC121369391|757
LOC121369392	6448	5.3E-153	XP_041350401.1|LOC121369392|304
LOC121369393	6448	7.02E-212	XP_041350403.1|LOC121369393|475
LOC121369394			XP_041350406.1|LOC121369394|321
LOC121367032	6454	8.73E-38	XP_041347164.1|LOC121367032|243
LOC121369395	6454	5.47E-64	XP_041350407.1|LOC121369395|466
LOC121367054	6448	1.21E-75	XP_041347175.1|LOC121367054|312
LOC121367065	6448	2.26E-157	XP_041347178.1|LOC121367065|458
LOC121369396	6448	1.01E-134	XP_041350409.1|LOC121369396|494
LOC121368955			XP_041349658.1|LOC121368955|119
LOC121367090	6452	6.02E-195	XP_041347190.1|LOC121367090|950
LOC121367100	6448	1.9E-67	XP_041347194.1|LOC121367100|520
LOC121368956	6448	2.14E-24	XP_041349660.1|LOC121368956|100
LOC121369398	6448	4.01E-64	XP_041350412.1|LOC121369398|366
LOC121369397	6452	1.66E-112	XP_041350410.1|LOC121369397|679
LOC121368957			XP_041349661.1|LOC121368957|149
LOC121369400	6452	2.49E-85	XP_041350415.1|LOC121369400|229
LOC121368958			XP_041349662.1|LOC121368958|507
LOC121369399			XP_041350413.1|LOC121369399|503
LOC121369401			XP_041350417.1|LOC121369401|620
LOC121369405	6448	4.83E-60	XP_041350423.1|LOC121369405|192
LOC121369403			XP_041350420.1|LOC121369403|273
LOC121369402	6452	2.31E-82	XP_041350418.1|LOC121369402|562
LOC121369404	6448	3.97E-111	XP_041350422.1|LOC121369404|194
LOC121368959	6448	1.79E-249	XP_041349663.1|LOC121368959|627
LOC121369407			
LOC121369409	69555	2.08E-165	XP_041350429.1|LOC121369409|490
LOC121369410	6448	1.64E-66	XP_041350432.1|LOC121369410|159
LOC121369411	6448	2.12E-127	XP_041350434.1|LOC121369411|185
LOC121368960	6447	1.14E-41	XP_041349664.1|LOC121368960|168
LOC121369412	6448	5.3E-219	XP_041350435.1|LOC121369412|466
LOC121369413	6448	1.82E-134	XP_041350439.1|LOC121369413|389
LOC121369414	6448	3.88E-117	XP_041350442.1|LOC121369414|335
LOC121369416	6448	1.58E-236	XP_041350448.1|LOC121369416|471
LOC121368961	6448	6.48E-212	XP_041349665.1|LOC121368961|514
LOC121368962	6448	6.44E-113	XP_041349667.1|LOC121368962|207
LOC121367113	6448	8.01E-36	XP_041347199.1|LOC121367113|119
LOC121367133	6452	3.54E-28	XP_041347216.1|LOC121367133|160
LOC121368963	6452	5.29E-44	XP_041349668.1|LOC121368963|264
LOC121368964			XP_041349669.1|LOC121368964|249
LOC121368965	6452	4.68E-09	XP_041349670.1|LOC121368965|149
LOC121367145	6448	0	XP_041347224.1|LOC121367145|794
LOC121369417	6448	1.4E-288	XP_041350451.1|LOC121369417|487
LOC121368966	69555	1.64E-56	XP_041349671.1|LOC121368966|414
LOC121369419	6448	2.39E-17	XP_041350454.1|LOC121369419|641
LOC121369418	6452	1.28E-209	XP_041350453.1|LOC121369418|961
LOC121369420	6448	1.33E-222	XP_041350455.1|LOC121369420|393
LOC121367158	6545	3.25E-72	XP_041347230.1|LOC121367158|205
LOC121368967	6454	3.77E-108	XP_041349672.1|LOC121368967|256
LOC121368968	6448	2.52E-20	XP_041349673.1|LOC121368968|102
LOC121375044	6448	0	XP_041358187.1|LOC121375044|1827
LOC121376360	6448	1.67E-182	XP_041360143.1|LOC121376360|688
LOC121374072	6452	5.16E-07	XP_041356905.1|LOC121374072|277
LOC121376365			XP_041360146.1|LOC121376365|312
LOC121376366			XP_041360147.1|LOC121376366|1010
LOC121376369	6448	0	XP_041360150.1|LOC121376369|3266
LOC121374100	6447	0	XP_041356961.1|LOC121374100|1192
LOC121376381	6452	3.82E-264	XP_041360165.1|LOC121376381|1235
LOC121375033	6452	7.92E-302	XP_041358174.1|LOC121375033|834
LOC121374941	6448	1.18E-269	XP_041358020.1|LOC121374941|912
LOC121374942			XP_041358021.1|LOC121374942|263
LOC121376386	6452	3.73E-125	XP_041360171.1|LOC121376386|295
LOC121375206			
LOC121375207			
LOC121375205	6452	4.08E-100	XP_041358438.1|LOC121375205|252
LOC121376388	6448	4.6E-155	XP_041360173.1|LOC121376388|304
LOC121374233	6448	9.17E-124	XP_041357171.1|LOC121374233|314
LOC121373891			
LOC121375136	6448	1.17E-92	XP_041358326.1|LOC121375136|221
LOC121374880	6448	1.86E-109	XP_041357932.1|LOC121374880|281
LOC121374336	6448	3.34E-56	XP_041357338.1|LOC121374336|85
LOC121374861	6448	3.63E-201	XP_041357902.1|LOC121374861|425
